Round,Loss,AUC,Precision,Recall,F1score
64,0.3363739550113678,0.9297879934310913,0.8596117496490479,0.8596117496490479,0.8596117496490479,0.8596117624511402
65,0.33421817421913147,0.9308297634124756,0.8610321879386902,0.8610321879386902,0.8610321879386902,0.8610321546384352
66,0.3371227979660034,0.9295721054077148,0.8605586886405945,0.8605586886405945,0.8605586886405945,0.8605586773422699
67,0.33709055185317993,0.9295732975006104,0.8604403138160706,0.8604403138160706,0.8604403138160706,0.8604402958673625
68,0.3306693434715271,0.9323247075080872,0.8620975613594055,0.8620975613594055,0.8620975613594055,0.8620975819500502
69,0.33164161443710327,0.9318752288818359,0.8620975613594055,0.8620975613594055,0.8620975613594055,0.8620975819500502
70,0.33215999603271484,0.9317342042922974,0.8623342514038086,0.8623342514038086,0.8623342514038086,0.8623342223102044
71,0.3349126875400543,0.9307070374488831,0.8626893758773804,0.8626893758773804,0.8626893758773804,0.8626893681608753
72,0.3282413184642792,0.9333003759384155,0.8644649386405945,0.8644649386405945,0.8644649386405945,0.8644649171585944
73,0.3362918794155121,0.9301024079322815,0.8615056872367859,0.8615056872367859,0.8615056872367859,0.861505664963777
74,0.3307061791419983,0.9322118163108826,0.8630445003509521,0.8630445003509521,0.8630445003509521,0.8630444979945417
75,0.33020666241645813,0.9323804974555969,0.86328125,0.86328125,0.86328125,0.86328125
76,0.32798752188682556,0.9334951043128967,0.8644649386405945,0.8644649386405945,0.8644649386405945,0.8644649171585944
