Round,Loss,AUC,Precision,Recall,F1score
51,0.24684348702430725,0.958351731300354,0.8894413113594055,0.8894413113594055,0.8894413113594055,0.8894413339347579
52,0.24548324942588806,0.9587036371231079,0.8907433748245239,0.8907433748245239,0.8907433748245239,0.8907433883687538
53,0.24559055268764496,0.9588245153427124,0.8907433748245239,0.8907433748245239,0.8907433748245239,0.8907433883687538
54,0.24404938519001007,0.9594120979309082,0.8920454382896423,0.8920454382896423,0.8920454382896423,0.8920454503693329
55,0.24452105164527893,0.9592284560203552,0.8913352489471436,0.8913352489471436,0.8913352489471436,0.8913352597584452
56,0.24281634390354156,0.9597561955451965,0.8924005627632141,0.8924005627632141,0.8924005627632141,0.8924005929202363
57,0.2418733835220337,0.9600062370300293,0.8927556872367859,0.8927556872367859,0.8927556872367859,0.8927557199898117
58,0.24347470700740814,0.959203839302063,0.8933475613594055,0.8933475613594055,0.8933475613594055,0.8933475937398773
59,0.24235142767429352,0.9598686695098877,0.8927556872367859,0.8927556872367859,0.8927556872367859,0.8927557199898117
60,0.2425842583179474,0.959632933139801,0.8940577507019043,0.8940577507019043,0.8940577507019043,0.8940577207696102
61,0.2410433292388916,0.9602113366127014,0.892518937587738,0.892518937587738,0.892518937587738,0.8925189109671088
62,0.24003386497497559,0.9603202939033508,0.8935842514038086,0.8935842514038086,0.8935842514038086,0.893584223327652
63,0.2404584288597107,0.9600996971130371,0.8932291865348816,0.8932291865348816,0.8932291865348816,0.893229161627207
64,0.2396438717842102,0.9603766798973083,0.8940577507019043,0.8940577507019043,0.8940577507019043,0.8940577207696102
65,0.23862135410308838,0.9610390663146973,0.8951231241226196,0.8951231241226196,0.8951231241226196,0.8951231062813056
66,0.23833078145980835,0.9609070420265198,0.8950047492980957,0.8950047492980957,0.8950047492980957,0.8950047443713535
67,0.23759928345680237,0.9613412618637085,0.8961884379386902,0.8961884379386902,0.8961884379386902,0.8961884126995845
68,0.2369505763053894,0.9616252779960632,0.8963068127632141,0.8963068127632141,0.8963068127632141,0.896306794472205
69,0.23776909708976746,0.9612588882446289,0.8957149386405945,0.8957149386405945,0.8957149386405945,0.8957149054310258
70,0.23514822125434875,0.9621424674987793,0.8961884379386902,0.8961884379386902,0.8961884379386902,0.8961884126995845
71,0.23488831520080566,0.9620463252067566,0.8966619372367859,0.8966619372367859,0.8966619372367859,0.8966619516706594
72,0.23377808928489685,0.9625290036201477,0.8968986868858337,0.8968986868858337,0.8968986868858337,0.8968986998007571
73,0.23554326593875885,0.9619758725166321,0.8967803120613098,0.8967803120613098,0.8967803120613098,0.8967803413610616
74,0.23316001892089844,0.9625975489616394,0.8971354365348816,0.8971354365348816,0.8971354365348816,0.8971354558552058
75,0.23340651392936707,0.9626429677009583,0.8977272510528564,0.8977272510528564,0.8977272510528564,0.8977272576374888
76,0.23281711339950562,0.9627769589424133,0.8974905014038086,0.8974905014038086,0.8974905014038086,0.8974904817514215
77,0.23261365294456482,0.962732195854187,0.8971354365348816,0.8971354365348816,0.8971354365348816,0.8971354558552058
78,0.23158623278141022,0.9631664156913757,0.8984375,0.8984375,0.8984375,0.8984375
79,0.231248676776886,0.9631751775741577,0.8984375,0.8984375,0.8984375,0.8984375
80,0.2326257824897766,0.9627974629402161,0.8968986868858337,0.8968986868858337,0.8968986868858337,0.8968986998007571
81,0.23132401704788208,0.9631924033164978,0.8974905014038086,0.8974905014038086,0.8974905014038086,0.8974904817514215
