Round,Loss,AUC,Precision,Recall,F1score
1,0.3460649251937866,0.9260943531990051,0.848707914352417,0.848707914352417,0.8487079389809197
2,0.3064477741718292,0.9408796429634094,0.8664363026618958,0.8664363026618958,0.866436293084892
3,0.27285781502723694,0.952975332736969,0.8844651579856873,0.8844651579856873,0.8844651372547884
4,0.24988262355327606,0.9596840739250183,0.9008413553237915,0.9008413553237915,0.9008413608661332
5,0.23078623414039612,0.964220404624939,0.9098557829856873,0.9098557829856873,0.9098557620656139
6,0.2141202837228775,0.9680814146995544,0.9176682829856873,0.9176682829856873,0.9176683119728026
7,0.20508098602294922,0.9708689451217651,0.9232271909713745,0.9232271909713745,0.9232271917264578
8,0.19434435665607452,0.9726372361183167,0.9314903616905212,0.9314903616905212,0.9314903586969772
9,0.18454496562480927,0.9744371771812439,0.932692289352417,0.932692289352417,0.9326922708234545
10,0.1923220455646515,0.9735931158065796,0.9284855723381042,0.9284855723381042,0.9284855761900748
11,0.1886397898197174,0.9735005497932434,0.930588960647583,0.930588960647583,0.9305889721003912
12,0.1856323778629303,0.9746253490447998,0.932692289352417,0.932692289352417,0.9326922708234545
13,0.18392035365104675,0.974784255027771,0.9334434866905212,0.9334434866905212,0.9334434739753942
14,0.18133489787578583,0.9752434492111206,0.9352464079856873,0.9352464079856873,0.9352463868867111
15,0.18157893419265747,0.9745199680328369,0.935546875,0.935546875,0.935546875
16,0.1794411540031433,0.975300133228302,0.9352464079856873,0.9352464079856873,0.9352463868867111
17,0.17732222378253937,0.9750512838363647,0.936598539352417,0.936598539352417,0.9365985308444017
18,0.17528404295444489,0.9757522344589233,0.9367488026618958,0.9367488026618958,0.9367488126936835
19,0.17375104129314423,0.9760036468505859,0.9379507303237915,0.9379507303237915,0.9379507202563871
20,0.16982625424861908,0.977730393409729,0.9400540590286255,0.9400540590286255,0.9400540468909405
21,0.17029954493045807,0.9764721393585205,0.9391526579856873,0.9391526579856873,0.9391526612702027
22,0.16897842288017273,0.9769653677940369,0.9418569803237915,0.9418569803237915,0.9418569653540643
23,0.16741350293159485,0.9770932793617249,0.9411057829856873,0.9411057829856873,0.9411057667186962
24,0.16554027795791626,0.9775824546813965,0.940354585647583,0.940354585647583,0.9403545722215757
25,0.16335028409957886,0.9774935841560364,0.9421574473381042,0.9421574473381042,0.9421574755995513
26,0.16169850528240204,0.977936327457428,0.9436598420143127,0.9436598420143127,0.9436598127145774
27,0.16033945977687836,0.9783579111099243,0.943359375,0.943359375,0.943359375
28,0.1581583321094513,0.978720486164093,0.9439603090286255,0.9439603090286255,0.9439603117403482
29,0.15642136335372925,0.9791492223739624,0.9457632303237915,0.9457632303237915,0.945763210492237
30,0.1552278846502304,0.9791004061698914,0.9454627633094788,0.9454627633094788,0.9454627857250615
31,0.15176323056221008,0.979784369468689,0.9474158883094788,0.9474158883094788,0.9474158573503707
32,0.15229707956314087,0.9792293906211853,0.9471153616905212,0.9471153616905212,0.9471153449798076
33,0.15120670199394226,0.9796025156974792,0.9489182829856873,0.9489182829856873,0.9489182521307669
34,0.14826858043670654,0.979756772518158,0.9489182829856873,0.9489182829856873,0.9489182521307669
35,0.14741040766239166,0.9802488088607788,0.9504206776618958,0.9504206776618958,0.950420663296711
36,0.1448170244693756,0.9800347685813904,0.9507211446762085,0.9507211446762085,0.9507211518869619
37,0.14318349957466125,0.9810017943382263,0.9513221383094788,0.9513221383094788,0.9513221265675459
38,0.14176057279109955,0.9807863831520081,0.9525240659713745,0.9525240659713745,0.9525240505704944
39,0.1398872435092926,0.9818034768104553,0.9535757303237915,0.9535757303237915,0.9535757008880793
40,0.14981861412525177,0.9798340201377869,0.946213960647583,0.946213960647583,0.9462139325407835
41,0.1503773033618927,0.9793497920036316,0.9465144276618958,0.9465144276618958,0.9465144471836904
42,0.15135297179222107,0.9797099232673645,0.947265625,0.947265625,0.947265625
43,0.14909741282463074,0.9804787635803223,0.9478665590286255,0.9478665590286255,0.9478665764673642
44,0.15008984506130219,0.9794882535934448,0.9480168223381042,0.9480168223381042,0.948016806954104
45,0.14956513047218323,0.9791443347930908,0.9475660920143127,0.9475660920143127,0.9475661016582396
46,0.14900147914886475,0.9788712859153748,0.9471153616905212,0.9471153616905212,0.9471153449798076
47,0.1482953131198883,0.9797462821006775,0.9486178159713745,0.9486178159713745,0.9486178152335955
48,0.14841128885746002,0.979591429233551,0.9471153616905212,0.9471153616905212,0.9471153449798076
49,0.14777657389640808,0.9792186617851257,0.9468148946762085,0.9468148946762085,0.9468148969985241
50,0.1481291949748993,0.9801590442657471,0.9480168223381042,0.9480168223381042,0.948016806954104
