Round,Loss,AUC,Precision,Recall,F1score
1,0.6815658807754517,0.6046216487884521,0.5874398946762085,0.5874398946762085,0.5874398793945294
2,0.6532087326049805,0.663094162940979,0.6029146909713745,0.6029146909713745,0.6029147137534193
3,0.5792359709739685,0.7677797079086304,0.682542085647583,0.682542085647583,0.6825420944400723
4,0.49942344427108765,0.8486319780349731,0.7594651579856873,0.7594651579856873,0.7594651927044963
5,0.4521377384662628,0.8774839639663696,0.8001803159713745,0.8001803159713745,0.8001803081133884
6,0.4660641551017761,0.8742896914482117,0.7974759340286255,0.7974759340286255,0.797475915633451
7,0.3842564821243286,0.9129034280776978,0.8463040590286255,0.8463040590286255,0.8463040719573852
8,0.3601335883140564,0.9212930798530579,0.854567289352417,0.854567289352417,0.8545672604109851
9,0.3552590608596802,0.9244526028633118,0.858473539352417,0.858473539352417,0.8584735213912632
10,0.3330309987068176,0.9326630234718323,0.8695913553237915,0.8695913553237915,0.8695913353615747
11,0.3318055272102356,0.9330660104751587,0.8689903616905212,0.8689903616905212,0.8689903499078381
12,0.32761675119400024,0.9348921775817871,0.8668870329856873,0.8668870329856873,0.8668870652823294
13,0.32784658670425415,0.9348157048225403,0.8689903616905212,0.8689903616905212,0.8689903499078381
14,0.32521575689315796,0.9353957772254944,0.8697415590286255,0.8697415590286255,0.8697415309184406
15,0.32383865118026733,0.9362893104553223,0.8697415590286255,0.8697415590286255,0.8697415309184406
16,0.3250654935836792,0.9360331892967224,0.8692908883094788,0.8692908883094788,0.8692909167068298
17,0.3212875723838806,0.9363222122192383,0.872145414352417,0.872145414352417,0.8721454340476588
18,0.32080742716789246,0.9375928044319153,0.8718449473381042,0.8718449473381042,0.87184492980886
19,0.32354736328125,0.9357843399047852,0.871995210647583,0.871995210647583,0.8719951780124366
20,0.31856605410575867,0.9378693699836731,0.8753004670143127,0.8753004670143127,0.8753004489923634
21,0.3216831088066101,0.9374611973762512,0.8713942170143127,0.8713942170143127,0.8713942250965128
22,0.3169100880622864,0.9378101825714111,0.8737980723381042,0.8737980723381042,0.873798039127009
23,0.31488993763923645,0.9390038251876831,0.8746995329856873,0.8746995329856873,0.8746995490228533
24,0.31269341707229614,0.9397084712982178,0.8757511973381042,0.8757511973381042,0.875751216576269
25,0.3098106384277344,0.9415932893753052,0.8793569803237915,0.8793569803237915,0.8793569812356158
26,0.3150935769081116,0.9387946724891663,0.8733473420143127,0.8733473420143127,0.8733473711394981
27,0.31618452072143555,0.9381632208824158,0.8762019276618958,0.8762019276618958,0.8762019285549906
28,0.31378036737442017,0.9394054412841797,0.8793569803237915,0.8793569803237915,0.8793569812356158
29,0.31205031275749207,0.9403660893440247,0.877854585647583,0.877854585647583,0.8778546052147358
30,0.3104850649833679,0.9401294589042664,0.8727464079856873,0.8727464079856873,0.8727463768388134
31,0.3117547631263733,0.9409894943237305,0.8753004670143127,0.8753004670143127,0.8753004489923634
32,0.3078662157058716,0.9424422383308411,0.8757511973381042,0.8757511973381042,0.875751216576269
33,0.3098011016845703,0.9412668347358704,0.8772535920143127,0.8772535920143127,0.8772535949997666
34,0.3087541162967682,0.9405291676521301,0.8783053159713745,0.8783053159713745,0.8783053300196165
35,0.303428590297699,0.9434930682182312,0.8801081776618958,0.8801081776618958,0.8801082097676619
36,0.30344879627227783,0.9433359503746033,0.8787559866905212,0.8787559866905212,0.8787559912010239
37,0.30518344044685364,0.9430513381958008,0.8804086446762085,0.8804086446762085,0.8804086249592609
38,0.3061824440956116,0.9422439336776733,0.8793569803237915,0.8793569803237915,0.8793569812356158
39,0.3023945987224579,0.9440404772758484,0.8786057829856873,0.8786057829856873,0.8786057570815327
40,0.2999314069747925,0.945244312286377,0.880859375,0.880859375,0.880859375
41,0.3000462055206299,0.9448425769805908,0.8823617696762085,0.8823617696762085,0.882361786417253
42,0.30332961678504944,0.9445697665214539,0.880859375,0.880859375,0.880859375
43,0.29244711995124817,0.947655975818634,0.8832632303237915,0.8832632303237915,0.8832632259595277
44,0.2973300814628601,0.9450701475143433,0.8820613026618958,0.8820613026618958,0.8820612826960619
45,0.29657551646232605,0.9463132619857788,0.8849158883094788,0.8849158883094788,0.8849158635833205
46,0.29649704694747925,0.9453786015510559,0.8865684866905212,0.8865684866905212,0.8865685174232801
47,0.2998299300670624,0.9446612000465393,0.8816105723381042,0.8816105723381042,0.8816105447032517
48,0.2968035936355591,0.9452269673347473,0.8835636973381042,0.8835636973381042,0.8835637216764273
49,0.29764726758003235,0.9451901912689209,0.884765625,0.884765625,0.884765625
50,0.299879252910614,0.9446150064468384,0.8841646909713745,0.8841646909713745,0.8841647149332114
51,0.2971010208129883,0.946516215801239,0.8820613026618958,0.8820613026618958,0.8820612826960619
52,0.29232552647590637,0.9471217393875122,0.8820613026618958,0.8820613026618958,0.8820612826960619
53,0.29371702671051025,0.9464974999427795,0.8871694803237915,0.8871694803237915,0.8871694707299012
54,0.2940896153450012,0.9469196200370789,0.8831129670143127,0.8831129670143127,0.8831129649706534
55,0.2982511520385742,0.9449853301048279,0.8823617696762085,0.8823617696762085,0.882361786417253
56,0.2952539324760437,0.945733904838562,0.8871694803237915,0.8871694803237915,0.8871694707299012
57,0.2938384711742401,0.9465816020965576,0.8850660920143127,0.8850660920143127,0.8850661107573635
58,0.2963341474533081,0.9459365010261536,0.8831129670143127,0.8831129670143127,0.8831129649706534
59,0.2925657033920288,0.9465315341949463,0.885667085647583,0.885667085647583,0.885667084011148
60,0.2990582287311554,0.9455339908599854,0.8862680196762085,0.8862680196762085,0.8862680415976477
61,0.2986138164997101,0.9442403316497803,0.8850660920143127,0.8850660920143127,0.8850661107573635
62,0.2940824031829834,0.9462653398513794,0.8814603090286255,0.8814603090286255,0.8814603288377078
63,0.2927989661693573,0.947209894657135,0.8861178159713745,0.8861178159713745,0.8861177983653279
64,0.29521477222442627,0.9452638626098633,0.8850660920143127,0.8850660920143127,0.8850661107573635
65,0.29941055178642273,0.9445804953575134,0.8849158883094788,0.8849158883094788,0.8849158635833205
66,0.29059523344039917,0.946984589099884,0.8855168223381042,0.8855168223381042,0.8855168311097622
67,0.29313555359840393,0.9464224576950073,0.8850660920143127,0.8850660920143127,0.8850661107573635
68,0.29504528641700745,0.9462076425552368,0.8850660920143127,0.8850660920143127,0.8850661107573635
69,0.29057762026786804,0.9486725926399231,0.8859675526618958,0.8859675526618958,0.8859675637942747
70,0.29517558217048645,0.9461308717727661,0.8840144276618958,0.8840144276618958,0.8840144232795222
71,0.29307299852371216,0.9469502568244934,0.8831129670143127,0.8831129670143127,0.8831129649706534
72,0.29192593693733215,0.9472948908805847,0.884765625,0.884765625,0.884765625
73,0.29425448179244995,0.9456865787506104,0.8841646909713745,0.8841646909713745,0.8841647149332114
74,0.296942800283432,0.9454269409179688,0.8855168223381042,0.8855168223381042,0.8855168311097622
75,0.2948664724826813,0.9458850622177124,0.8804086446762085,0.8804086446762085,0.8804086249592609
76,0.2941078841686249,0.9462859034538269,0.8835636973381042,0.8835636973381042,0.8835637216764273
77,0.29632171988487244,0.9465155005455017,0.8868690133094788,0.8868690133094788,0.8868689988764847
78,0.29228124022483826,0.9469757080078125,0.887620210647583,0.887620210647583,0.8876202037685716
79,0.2977209985256195,0.9447000622749329,0.8859675526618958,0.8859675526618958,0.8859675637942747
80,0.29507285356521606,0.946209192276001,0.8855168223381042,0.8855168223381042,0.8855168311097622
81,0.2970607578754425,0.9448605179786682,0.883713960647583,0.883713960647583,0.8837139642768979
82,0.29339316487312317,0.9463254809379578,0.8843148946762085,0.8843148946762085,0.8843148803121417
