Round,Loss,AUC,Precision,Recall,F1score
1,0.6723375916481018,0.6358609795570374,0.6053184866905212,0.6053184866905212,0.6053184763143024
2,0.6222037076950073,0.7358659505844116,0.6579026579856873,0.6579026579856873,0.6579026570119431
3,0.5556446313858032,0.8147525191307068,0.7463942170143127,0.7463942170143127,0.7463942464142506
4,0.4949245750904083,0.8611440062522888,0.798828125,0.798828125,0.798828125
5,0.41747206449508667,0.8978123068809509,0.8439002633094788,0.8439002633094788,0.843900293940719
6,0.4052916169166565,0.902846097946167,0.8493089079856873,0.8493089079856873,0.8493089253247184
7,0.3772699534893036,0.9160932898521423,0.860276460647583,0.860276460647583,0.8602764600454347
8,0.3637373745441437,0.9207102060317993,0.8634315133094788,0.8634315133094788,0.8634315103496298
9,0.33981671929359436,0.9306812882423401,0.8712440133094788,0.8712440133094788,0.8712439836522406
10,0.33042222261428833,0.9351410269737244,0.8697415590286255,0.8697415590286255,0.8697415309184406
11,0.3253914415836334,0.9358838796615601,0.8771033883094788,0.8771033883094788,0.8771033899084854
12,0.3272286653518677,0.9356290102005005,0.876051664352417,0.876051664352417,0.8760516945907484
13,0.322549045085907,0.937291145324707,0.876953125,0.876953125,0.876953125
14,0.3183581531047821,0.938774585723877,0.875901460647583,0.875901460647583,0.8759014855747337
15,0.318050354719162,0.9380810260772705,0.8783053159713745,0.8783053159713745,0.8783053300196165
16,0.32188600301742554,0.9378134608268738,0.8784555196762085,0.8784555196762085,0.8784555311907867
17,0.31422197818756104,0.9396012425422668,0.8781550526618958,0.8781550526618958,0.8781550691960366
18,0.3120330572128296,0.9407531023025513,0.879957914352417,0.879957914352417,0.8799578873044434
19,0.31722360849380493,0.9393919110298157,0.8790565133094788,0.8790565133094788,0.8790565252346384
20,0.3212239444255829,0.9378102421760559,0.8734976053237915,0.8734976053237915,0.8734975801198483
21,0.3213735818862915,0.9382815957069397,0.8736478090286255,0.8736478090286255,0.8736477970343672
22,0.3166328966617584,0.9393977522850037,0.8816105723381042,0.8816105723381042,0.8816105447032517
23,0.31180477142333984,0.9410753846168518,0.8805589079856873,0.8805589079856873,0.880558928939974
24,0.3069418668746948,0.9423891305923462,0.883864164352417,0.883864164352417,0.8838641479609246
25,0.31805989146232605,0.939227283000946,0.8781550526618958,0.8781550526618958,0.8781550691960366
26,0.31006816029548645,0.9417999386787415,0.8795071840286255,0.8795071840286255,0.8795071620545902
27,0.30181896686553955,0.9444697499275208,0.8828125,0.8828125,0.8828125
28,0.3043535649776459,0.9437561631202698,0.8832632303237915,0.8832632303237915,0.8832632259595277
29,0.30570346117019653,0.9432483911514282,0.8820613026618958,0.8820613026618958,0.8820612826960619
30,0.3058050870895386,0.9431581497192383,0.8814603090286255,0.8814603090286255,0.8814603288377078
31,0.3059941530227661,0.9435462355613708,0.8844651579856873,0.8844651579856873,0.8844651372547884
32,0.30437278747558594,0.944279670715332,0.8813101053237915,0.8813101053237915,0.8813101374076572
33,0.3013724386692047,0.9446616768836975,0.8810096383094788,0.8810096383094788,0.881009660515007
34,0.30326908826828003,0.9433865547180176,0.8814603090286255,0.8814603090286255,0.8814603288377078
35,0.302900105714798,0.9434972405433655,0.8846153616905212,0.8846153616905212,0.8846153353767637
36,0.3046514391899109,0.9447708129882812,0.8831129670143127,0.8831129670143127,0.8831129649706534
37,0.3034401535987854,0.9440478682518005,0.883713960647583,0.883713960647583,0.8837139642768979
38,0.2988470494747162,0.9456058740615845,0.8829627633094788,0.8829627633094788,0.8829627957498949
39,0.3036635220050812,0.9439839124679565,0.881760835647583,0.881760835647583,0.8817608445659754
40,0.2944638431072235,0.9460566639900208,0.8831129670143127,0.8831129670143127,0.8831129649706534
41,0.2978990077972412,0.9462058544158936,0.8825120329856873,0.8825120329856873,0.8825120330512536
42,0.29456189274787903,0.9465252161026001,0.885817289352417,0.885817289352417,0.8858172782539208
43,0.2934410274028778,0.9482330083847046,0.8828125,0.8828125,0.8828125
44,0.2962925136089325,0.94654780626297,0.8835636973381042,0.8835636973381042,0.8835637216764273
45,0.2922836244106293,0.9479561448097229,0.885817289352417,0.885817289352417,0.8858172782539208
46,0.2937431037425995,0.9470450282096863,0.8844651579856873,0.8844651579856873,0.8844651372547884
47,0.29483282566070557,0.9470576643943787,0.8841646909713745,0.8841646909713745,0.8841647149332114
48,0.29599401354789734,0.9463670253753662,0.8834134340286255,0.8834134340286255,0.883413427965232
49,0.29197782278060913,0.9480456113815308,0.8879206776618958,0.8879206776618958,0.8879207042407727
50,0.2942337393760681,0.9473240971565247,0.8864182829856873,0.8864182829856873,0.8864183087920888
51,0.29801875352859497,0.9444341063499451,0.8843148946762085,0.8843148946762085,0.8843148803121417
52,0.2915821671485901,0.9482943415641785,0.8846153616905212,0.8846153616905212,0.8846153353767637
53,0.28893473744392395,0.9492539167404175,0.8859675526618958,0.8859675526618958,0.8859675637942747
54,0.29395100474357605,0.947314441204071,0.8888221383094788,0.8888221383094788,0.8888221341244119
55,0.29609447717666626,0.9457617998123169,0.8868690133094788,0.8868690133094788,0.8868689988764847
56,0.2910741865634918,0.947847306728363,0.8864182829856873,0.8864182829856873,0.8864183087920888
57,0.2918819189071655,0.9478530287742615,0.8834134340286255,0.8834134340286255,0.883413427965232
58,0.2928040027618408,0.9475564360618591,0.8894230723381042,0.8894230723381042,0.8894230501815334
59,0.2980162501335144,0.9455467462539673,0.8831129670143127,0.8831129670143127,0.8831129649706534
60,0.2933874726295471,0.9477801322937012,0.884765625,0.884765625,0.884765625
61,0.2979126274585724,0.9460285305976868,0.8792067170143127,0.8792067170143127,0.8792067409138355
62,0.29337960481643677,0.9470154047012329,0.8861178159713745,0.8861178159713745,0.8861177983653279
63,0.295444518327713,0.9464791417121887,0.885667085647583,0.885667085647583,0.885667084011148
64,0.2912902235984802,0.948114275932312,0.8849158883094788,0.8849158883094788,0.8849158635833205
65,0.2936117947101593,0.9468185305595398,0.8862680196762085,0.8862680196762085,0.8862680415976477
