Round,Loss,AUC,Precision,Recall,F1score
0,0.6932096,0.5066985,0.47995248,0.47995248,0.47995247673434555
1,0.5502951,0.76392627,0.64909416,0.64909416,0.649094172971461
2,0.47587475,0.8369808,0.7176022,0.7176022,0.7176021795830295
3,0.4288084,0.87318134,0.75671965,0.75671965,0.7567196446593633
4,0.39618906,0.89440095,0.7822097,0.7822097,0.7822096742275438
5,0.3724611,0.90822256,0.800688,0.800688,0.8006880058505287
6,0.35411075,0.9179692,0.8147355,0.8147355,0.814735438082381
7,0.34024575,0.9248726,0.8255309,0.8255309,0.8255309163609531
8,0.32847038,0.9302776,0.83453786,0.83453786,0.8345378710515411
9,0.31901282,0.93436235,0.84184736,0.84184736,0.8418473568299872
10,0.31214112,0.93719363,0.8475714,0.8475714,0.847571373276639
11,0.30574664,0.9396855,0.8526136,0.8526136,0.8526136177029258
12,0.29988295,0.94188106,0.8571314,0.8571314,0.8571314228326168
13,0.29435617,0.943918,0.86124784,0.86124784,0.8612478589854029
14,0.28919423,0.9457453,0.86501336,0.86501336,0.8650133443435997
15,0.28544724,0.94699943,0.86775136,0.86775136,0.8677513927991795
16,0.2815263,0.94832,0.8705865,0.8705865,0.8705864938684863
17,0.27773574,0.94957197,0.8733211,0.8733211,0.8733211133002096
18,0.27455184,0.9505956,0.8755647,0.8755647,0.8755647046217518
19,0.2717277,0.9514901,0.8774725,0.8774725,0.877472515454559
20,0.26973066,0.95210516,0.8789441,0.8789441,0.8789440830150883
21,0.2677978,0.95270324,0.88033587,0.88033587,0.8803358388201158
22,0.26592672,0.95326865,0.881626,0.881626,0.8816260040578099
23,0.2640731,0.9538214,0.88290143,0.88290143,0.8829014000756652
24,0.2625253,0.95427316,0.8839976,0.8839976,0.8839975864099425
25,0.2610941,0.95468646,0.8850209,0.8850209,0.8850209119807018
26,0.2596578,0.9550961,0.8859904,0.8859904,0.8859903479791922
27,0.25836375,0.9554534,0.8868588,0.8868588,0.8868588271460315
28,0.25715512,0.9557922,0.8877236,0.8877236,0.887723602952181
29,0.2559519,0.956131,0.8885457,0.8885457,0.8885457167594745
30,0.2549328,0.95640755,0.889286,0.889286,0.8892859615611342
31,0.25398597,0.9566737,0.88998926,0.88998926,0.8899892589794142
32,0.25309396,0.95691276,0.8906319,0.8906319,0.8906319391816159
33,0.25240374,0.95709276,0.8911712,0.8911712,0.8911711915133942
34,0.25166696,0.95728654,0.8917137,0.8917137,0.8917136510322903
35,0.2509977,0.9574596,0.892193,0.892193,0.8921930465380167
36,0.25030065,0.9576427,0.89268655,0.89268655,0.8926865193788124
37,0.24972157,0.9577948,0.8931268,0.8931268,0.8931267581458072
38,0.24922429,0.9579274,0.89354825,0.89354825,0.8935482506731259
39,0.24854939,0.95810443,0.8940191,0.8940191,0.8940191418821544
40,0.24804606,0.95823383,0.89440554,0.89440554,0.8944055349873564
41,0.24750589,0.95837003,0.89481944,0.89481944,0.8948194710582372
42,0.24716423,0.95845366,0.89510363,0.89510363,0.8951036424742665
43,0.24661137,0.95859635,0.8955065,0.8955065,0.8955065279757743
44,0.24627358,0.9586779,0.8957595,0.8957595,0.8957595547242675
45,0.24589275,0.9587764,0.8960434,0.8960434,0.8960434278619852
46,0.24555542,0.95885706,0.89630896,0.89630896,0.8963089712173556
47,0.24514826,0.95896107,0.89660984,0.89660984,0.8966098119762007
48,0.24480012,0.95903873,0.8968833,0.8968833,0.8968833082290033
49,0.24448512,0.959111,0.8971191,0.8971191,0.8971190993173218
50,0.24423307,0.9591658,0.89733106,0.89733106,0.8973310491323085
