Round,Loss,AUC,Precision,Recall,F1score
1,0.4649186432361603,0.8739442825317383,0.7551081776618958,0.7551081776618958,0.755108155880995
2,0.39432796835899353,0.9046163558959961,0.821213960647583,0.821213960647583,0.821213928262544
3,0.324695885181427,0.9333966970443726,0.8638821840286255,0.8638821840286255,0.8638821659694134
4,0.31578418612480164,0.9360598921775818,0.8640324473381042,0.8640324473381042,0.8640324242609664
5,0.3042145371437073,0.939383327960968,0.8698918223381042,0.8698918223381042,0.8698918205611303
6,0.29759475588798523,0.9415990710258484,0.8745492696762085,0.8745492696762085,0.8745492759176315
7,0.267049103975296,0.9504905343055725,0.889723539352417,0.889723539352417,0.8897235387701978
8,0.2770460247993469,0.9479578137397766,0.8823617696762085,0.8823617696762085,0.882361786417253
9,0.2827070951461792,0.9465926885604858,0.8790565133094788,0.8790565133094788,0.8790565252346384
10,0.31146666407585144,0.936796247959137,0.866286039352417,0.866286039352417,0.8662860430547463
11,0.2900185286998749,0.9431709051132202,0.878004789352417,0.878004789352417,0.8780047569406447
12,0.3055894076824188,0.9384936690330505,0.8676382303237915,0.8676382303237915,0.8676382473489261
13,0.3166049122810364,0.9355193376541138,0.8644831776618958,0.8644831776618958,0.8644831521728263
14,0.3134104907512665,0.9365506768226624,0.8644831776618958,0.8644831776618958,0.8644831521728263
15,0.3119526505470276,0.9356788992881775,0.8694410920143127,0.8694410920143127,0.8694410789589849
16,0.2909643352031708,0.9435328841209412,0.8843148946762085,0.8843148946762085,0.8843148803121417
17,0.2895403206348419,0.9437525272369385,0.883864164352417,0.883864164352417,0.8838641479609246
18,0.2939063012599945,0.9427688717842102,0.879957914352417,0.879957914352417,0.8799578873044434
19,0.29822736978530884,0.941430389881134,0.877854585647583,0.877854585647583,0.8778546052147358
20,0.30793431401252747,0.9388044476509094,0.8727464079856873,0.8727464079856873,0.8727463768388134
21,0.30511242151260376,0.9392462372779846,0.8746995329856873,0.8746995329856873,0.8746995490228533
22,0.3074479401111603,0.9389017224311829,0.8745492696762085,0.8745492696762085,0.8745492759176315
23,0.2941038906574249,0.9424216747283936,0.8805589079856873,0.8805589079856873,0.880558928939974
24,0.2935524582862854,0.9425783753395081,0.8811598420143127,0.8811598420143127,0.8811598190917941
25,0.28914448618888855,0.9440628290176392,0.8822115659713745,0.8822115659713745,0.8822115641223929
26,0.29490792751312256,0.9425380229949951,0.8792067170143127,0.8792067170143127,0.8792067409138355
27,0.30069658160209656,0.9404760003089905,0.8766526579856873,0.8766526579856873,0.8766526530054717
28,0.3180781900882721,0.9357746243476868,0.8704928159713745,0.8704928159713745,0.8704927937697876
29,0.2987763583660126,0.941244900226593,0.8787559866905212,0.8787559866905212,0.8787559912010239
30,0.3037029802799225,0.9390549063682556,0.875901460647583,0.875901460647583,0.8759014855747337
31,0.2956751585006714,0.9420098066329956,0.8802584409713745,0.8802584409713745,0.8802584131970359
