Round,Loss,AUC,Precision,Recall,F1score
1,0.3178049623966217,0.935888409614563,0.8610276579856873,0.8610276579856873,0.8610276853643177
2,0.30005934834480286,0.9430456757545471,0.8728966116905212,0.8728966116905212,0.8728965791553643
3,0.2587703764438629,0.9571009874343872,0.8924278616905212,0.8924278616905212,0.8924278616966957
4,0.24521207809448242,0.9610591530799866,0.9021934866905212,0.9021934866905212,0.9021935024390051
5,0.23016254603862762,0.9648985266685486,0.9094050526618958,0.9094050526618958,0.909405048145853
6,0.22005559504032135,0.9667953252792358,0.916917085647583,0.916917085647583,0.9169170678155477
7,0.21337562799453735,0.9679705500602722,0.91796875,0.91796875,0.91796875
8,0.2080434411764145,0.9693095684051514,0.9191706776618958,0.9191706776618958,0.919170683072733
9,0.19927971065044403,0.9717076420783997,0.9233773946762085,0.9233773946762085,0.9233773667993356
10,0.2189120203256607,0.9655337333679199,0.9145132303237915,0.9145132303237915,0.9145132505497952
11,0.2074020653963089,0.9678732752799988,0.9206730723381042,0.9206730723381042,0.9206730711649258
12,0.21980927884578705,0.9631630778312683,0.918870210647583,0.918870210647583,0.9188701877856918
13,0.20283076167106628,0.9670790433883667,0.9262319803237915,0.9262319803237915,0.926231985211454
14,0.21724678575992584,0.9641144871711731,0.920973539352417,0.920973539352417,0.9209735549697464
15,0.22147855162620544,0.9630341529846191,0.9172175526618958,0.9172175526618958,0.9172175431074285
16,0.2089894860982895,0.9650530815124512,0.9262319803237915,0.9262319803237915,0.926231985211454
17,0.22064638137817383,0.9634847044944763,0.9212740659713745,0.9212740659713745,0.9212740419608326
18,0.19268973171710968,0.9675372838973999,0.9332932829856873,0.9332932829856873,0.9332932815508533
19,0.18957798182964325,0.9683458805084229,0.934495210647583,0.934495210647583,0.9344952120864679
20,0.17956560850143433,0.9704610705375671,0.94140625,0.94140625,0.94140625
21,0.16346924006938934,0.9740976095199585,0.947265625,0.947265625,0.947265625
22,0.1585978865623474,0.9749699234962463,0.9486178159713745,0.9486178159713745,0.9486178152335955
23,0.15444861352443695,0.9762848019599915,0.9489182829856873,0.9489182829856873,0.9489182521307669
