Round,Loss,AUC,Precision,Recall,F1score
1,0.30274298787117004,0.9429285526275635,0.8728966116905212,0.8728966116905212,0.8728965791553643
2,0.2804960608482361,0.9477652311325073,0.8828125,0.8828125,0.8828125
3,0.213383749127388,0.9670233726501465,0.9155648946762085,0.9155648946762085,0.9155649214908503
4,0.2046746164560318,0.9701200723648071,0.9197716116905212,0.9197716116905212,0.9197716030897648
5,0.19386951625347137,0.9721140265464783,0.923828125,0.923828125,0.923828125
6,0.18839280307292938,0.9727892875671387,0.9275841116905212,0.9275841116905212,0.927584128262962
7,0.173585444688797,0.976606547832489,0.9322415590286255,0.9322415590286255,0.9322415807557062
8,0.17183826863765717,0.9762272238731384,0.9332932829856873,0.9332932829856873,0.9332932815508533
9,0.16562412679195404,0.9776594042778015,0.9353966116905212,0.9353966116905212,0.9353965892944088
10,0.16287797689437866,0.977822482585907,0.936598539352417,0.936598539352417,0.9365985308444017
11,0.16101640462875366,0.9790038466453552,0.9376502633094788,0.9376502633094788,0.9376502471750178
12,0.15685969591140747,0.9789692759513855,0.9415565133094788,0.9415565133094788,0.9415565165300063
13,0.15361160039901733,0.9791370034217834,0.9441105723381042,0.9441105723381042,0.9441105859908746
14,0.15230412781238556,0.9793277978897095,0.9448617696762085,0.9448617696762085,0.9448618010806105
15,0.14672861993312836,0.980724573135376,0.9474158883094788,0.9474158883094788,0.9474158573503707
16,0.14415064454078674,0.9809767603874207,0.9477163553237915,0.9477163553237915,0.9477163645228107
17,0.14440959692001343,0.9810832142829895,0.9474158883094788,0.9474158883094788,0.9474158573503707
18,0.14156238734722137,0.9810355305671692,0.948167085647583,0.948167085647583,0.9481671155505254
19,0.14111413061618805,0.9811229705810547,0.9493690133094788,0.9493690133094788,0.9493689919787259
20,0.1407814919948578,0.9823666214942932,0.9493690133094788,0.9493690133094788,0.9493689919787259
21,0.13716164231300354,0.9830506443977356,0.9513221383094788,0.9513221383094788,0.9513221265675459
