Round,Loss,AUC,Precision,Recall,F1score
0,0.69545287,0.37071332,0.3838729,0.3838729,0.38387290162745835
1,0.60009646,0.6325736,0.53742206,0.53742206,0.5374220618633994
2,0.5056974,0.77649736,0.64577764,0.64577764,0.6457776289507328
3,0.4569977,0.83371806,0.7015147,0.7015147,0.701514741877795
4,0.42657104,0.8631657,0.7353727,0.7353727,0.7353727134663429
5,0.40549874,0.880909,0.7583655,0.7583655,0.7583655040664886
6,0.3898622,0.89266664,0.77512836,0.77512836,0.7751283863672994
7,0.37754884,0.90109617,0.78796035,0.78796035,0.7879603300538791
8,0.36740196,0.90745896,0.7979903,0.7979903,0.7979903131567421
9,0.35921958,0.91233504,0.8060885,0.8060885,0.8060884857283623
10,0.35249585,0.9161829,0.81276834,0.81276834,0.8127683431859366
11,0.34681904,0.9192798,0.8183348,0.8183348,0.8183348410489039
12,0.34197646,0.921829,0.8230792,0.8230792,0.8230792314970738
13,0.3377388,0.92398196,0.8271246,0.8271246,0.8271245746872777
14,0.3340475,0.9258149,0.83066034,0.83066034,0.8306603364712596
15,0.33080667,0.927394,0.83386546,0.83386546,0.8338654894970607
16,0.32793558,0.9287634,0.8367372,0.8367372,0.8367371958113198
17,0.325316,0.9299814,0.8392403,0.8392403,0.8392403159178519
18,0.32292116,0.9310703,0.84152687,0.84152687,0.8415268982959778
19,0.32079667,0.9320259,0.84360707,0.84360707,0.8436070880040086
20,0.31883085,0.9328982,0.8455033,0.8455033,0.8455032434882266
21,0.31700754,0.9336907,0.84723383,0.84723383,0.847233809792655
22,0.3153036,0.93442285,0.8487946,0.8487946,0.848794592290531
23,0.31375083,0.9350973,0.8502376,0.8502376,0.8502375808118268
24,0.31228435,0.93571377,0.85157704,0.85157704,0.8515770739069924
25,0.31090668,0.93628204,0.8528249,0.8528249,0.8528249315698851
26,0.30962804,0.93681836,0.8539969,0.8539969,0.8539968410818493
27,0.3083996,0.9373241,0.8550851,0.8550851,0.8550850633980455
28,0.30726805,0.9377895,0.8561085,0.8561085,0.8561084616939345
29,0.30620396,0.93822837,0.8570686,0.8570686,0.8570685833207283
30,0.30518013,0.9386484,0.857986,0.857986,0.8579859997654679
31,0.30421358,0.9390407,0.85885525,0.85885525,0.8588552452599728
32,0.30327728,0.93942225,0.85967183,0.85967183,0.8596718413079201
33,0.30240354,0.93977135,0.86046666,0.86046666,0.8604666659970553
34,0.301567,0.94010085,0.861216,0.861216,0.8612160159658856
35,0.30075586,0.9404223,0.8619361,0.8619361,0.8619360719756629
36,0.29997632,0.94073313,0.86261326,0.86261326,0.8626132676407101
37,0.29924595,0.9410111,0.86328214,0.86328214,0.8632821510810496
38,0.29850745,0.9413018,0.8639015,0.8639015,0.8639014915417299
39,0.29780027,0.94157577,0.86450106,0.86450106,0.8645010545768969
40,0.2971286,0.9418335,0.86507493,0.86507493,0.8650749034574521
41,0.2964787,0.9420815,0.8656286,0.8656286,0.8656286050977089
42,0.29583365,0.94233054,0.8661634,0.8661634,0.8661634029071396
43,0.29520917,0.9425722,0.8666772,0.8666772,0.866677198220603
44,0.2946214,0.94279355,0.86714184,0.86714184,0.8671418769546198
45,0.29404303,0.94301146,0.86761534,0.86761534,0.8676153136436302
46,0.29348063,0.9432242,0.86805606,0.86805606,0.8680560610026502
47,0.2929252,0.9434352,0.86849076,0.86849076,0.8684907826629552
48,0.29239097,0.94363666,0.86891073,0.86891073,0.8689107068417179
49,0.2918821,0.94382644,0.869305,0.869305,0.8693050397688837
50,0.2913757,0.9440169,0.8696955,0.8696955,0.8696954966082334
